;;;Date_deces_Cim10#Annee;Cause_deces#Causes_de_deces_alphabetique;Lieu_domicile#commune;Nb_deces_standardises
;;;2022;Maladie de Parkinson;97310 - Roura;0,00
;;;2022;Maladie hypertensive;97310 - Roura;457,25
;;;2022;Maladies vasculaires cérébrales;97310 - Roura;340,51
;;;2022;Sida;97310 - Roura;0,00
;;;2022;Alzheimer;97311 - Saint-Laurent-du-Maroni;14,88
;;;2022;Asthme;97311 - Saint-Laurent-du-Maroni;0,00
;;;2022;Cancer de la prostate;97311 - Saint-Laurent-du-Maroni;75,15
;;;2022;Cancer de la trachée, des bronches et du poumon;97311 - Saint-Laurent-du-Maroni;79,73
;;;2022;Cancer du côlon-rectum;97311 - Saint-Laurent-du-Maroni;33,07
;;;2022;Cancer du sein;97311 - Saint-Laurent-du-Maroni;22,34
;;;2022;Cardiopathies ischémiques;97311 - Saint-Laurent-du-Maroni;19,57
;;;2022;Chap 10 : Maladies de l'appareil respiratoire;97311 - Saint-Laurent-du-Maroni;421,79
;;;2022;Diabète;97311 - Saint-Laurent-du-Maroni;550,07
;;;2022;Maladie chronique du foie;97311 - Saint-Laurent-du-Maroni;22,28
;;;2022;Maladie de Parkinson;97311 - Saint-Laurent-du-Maroni;25,85
;;;2022;Maladie hypertensive;97311 - Saint-Laurent-du-Maroni;511,87
;;;2022;Maladies vasculaires cérébrales;97311 - Saint-Laurent-du-Maroni;201,56
;;;2022;Sida;97311 - Saint-Laurent-du-Maroni;20,58
;;;2022;Alzheimer;97312 - Sinnamary;0,00
;;;2022;Asthme;97312 - Sinnamary;0,00
;;;2022;Cancer de la prostate;97312 - Sinnamary;0,00
;;;2022;Cancer de la trachée, des bronches et du poumon;97312 - Sinnamary;0,00
;;;2022;Cancer du côlon-rectum;97312 - Sinnamary;0,00
;;;2022;Cancer du sein;97312 - Sinnamary;0,00
;;;2022;Cardiopathies ischémiques;97312 - Sinnamary;0,00
;;;2022;Chap 10 : Maladies de l'appareil respiratoire;97312 - Sinnamary;0,00
;;;2022;Diabète;97312 - Sinnamary;156,48
;;;2022;Maladie chronique du foie;97312 - Sinnamary;0,00
;;;2022;Maladie de Parkinson;97312 - Sinnamary;0,00
;;;2022;Maladie hypertensive;97312 - Sinnamary;78,24
;;;2022;Maladies vasculaires cérébrales;97312 - Sinnamary;156,48
;;;2022;Sida;97312 - Sinnamary;0,00
;;;2022;Alzheimer;97313 - Montsinéry-Tonnegrande;0,00
;;;2022;Asthme;97313 - Montsinéry-Tonnegrande;0,00
;;;2022;Cancer de la prostate;97313 - Montsinéry-Tonnegrande;0,00
;;;2022;Cancer de la trachée, des bronches et du poumon;97313 - Montsinéry-Tonnegrande;0,00
;;;2022;Cancer du côlon-rectum;97313 - Montsinéry-Tonnegrande;0,00
;;;2022;Cancer du sein;97313 - Montsinéry-Tonnegrande;0,00
;;;2022;Cardiopathies ischémiques;97313 - Montsinéry-Tonnegrande;0,00
;;;2022;Chap 10 : Maladies de l'appareil respiratoire;97313 - Montsinéry-Tonnegrande;0,00
;;;2022;Diabète;97313 - Montsinéry-Tonnegrande;244,61
;;;2022;Maladie chronique du foie;97313 - Montsinéry-Tonnegrande;244,61
;;;2022;Maladie de Parkinson;97313 - Montsinéry-Tonnegrande;0,00
;;;2022;Maladie hypertensive;97313 - Montsinéry-Tonnegrande;244,61
;;;2022;Maladies vasculaires cérébrales;97313 - Montsinéry-Tonnegrande;82,86
;;;2022;Sida;97313 - Montsinéry-Tonnegrande;0,00
;;;2022;Alzheimer;97314 - Ouanary;0,00
;;;2022;Asthme;97314 - Ouanary;0,00
;;;2022;Cancer de la prostate;97314 - Ouanary;0,00
;;;2022;Cancer de la trachée, des bronches et du poumon;97314 - Ouanary;0,00
;;;2022;Cancer du côlon-rectum;97314 - Ouanary;0,00
;;;2022;Cancer du sein;97314 - Ouanary;0,00
;;;2022;Cardiopathies ischémiques;97314 - Ouanary;0,00
;;;2022;Chap 10 : Maladies de l'appareil respiratoire;97314 - Ouanary;0,00
;;;2022;Diabète;97314 - Ouanary;0,00
;;;2022;Maladie chronique du foie;97314 - Ouanary;0,00
;;;2022;Maladie de Parkinson;97314 - Ouanary;0,00
;;;2022;Maladie hypertensive;97314 - Ouanary;0,00
;;;2022;Maladies vasculaires cérébrales;97314 - Ouanary;0,00
;;;2022;Sida;97314 - Ouanary;0,00
;;;2022;Alzheimer;97352 - Saül;0,00
;;;2022;Asthme;97352 - Saül;0,00
;;;2022;Cancer de la prostate;97352 - Saül;0,00
;;;2022;Cancer de la trachée, des bronches et du poumon;97352 - Saül;0,00
;;;2022;Cancer du côlon-rectum;97352 - Saül;0,00
;;;2022;Cancer du sein;97352 - Saül;0,00
;;;2022;Cardiopathies ischémiques;97352 - Saül;0,00
;;;2022;Chap 10 : Maladies de l'appareil respiratoire;97352 - Saül;0,00
;;;2022;Diabète;97352 - Saül;0,00
;;;2022;Maladie chronique du foie;97352 - Saül;0,00
;;;2022;Maladie de Parkinson;97352 - Saül;0,00
;;;2022;Maladie hypertensive;97352 - Saül;0,00
;;;2022;Maladies vasculaires cérébrales;97352 - Saül;0,00
;;;2022;Sida;97352 - Saül;0,00
;;;2022;Alzheimer;97353 - Maripasoula;0,00
;;;2022;Asthme;97353 - Maripasoula;0,00
;;;2022;Cancer de la prostate;97353 - Maripasoula;89,20
;;;2022;Cancer de la trachée, des bronches et du poumon;97353 - Maripasoula;0,00
;;;2022;Cancer du côlon-rectum;97353 - Maripasoula;0,00
;;;2022;Cancer du sein;97353 - Maripasoula;0,00
;;;2022;Cardiopathies ischémiques;97353 - Maripasoula;0,00
;;;2022;Chap 10 : Maladies de l'appareil respiratoire;97353 - Maripasoula;543,38
;;;2022;Diabète;97353 - Maripasoula;72,00
;;;2022;Maladie chronique du foie;97353 - Maripasoula;0,00
;;;2022;Maladie de Parkinson;97353 - Maripasoula;0,00
;;;2022;Maladie hypertensive;97353 - Maripasoula;72,00
;;;2022;Maladies vasculaires cérébrales;97353 - Maripasoula;327,22
;;;2022;Sida;97353 - Maripasoula;23,31
;;;2022;Alzheimer;97357 - Grand-Santi;0,00
;;;2022;Asthme;97357 - Grand-Santi;0,00
;;;2022;Cancer de la prostate;97357 - Grand-Santi;0,00
;;;2022;Cancer de la trachée, des bronches et du poumon;97357 - Grand-Santi;0,00
;;;2022;Cancer du côlon-rectum;97357 - Grand-Santi;0,00
;;;2022;Cancer du sein;97357 - Grand-Santi;0,00
;;;2022;Cardiopathies ischémiques;97357 - Grand-Santi;0,00
;;;2022;Chap 10 : Maladies de l'appareil respiratoire;97357 - Grand-Santi;0,00
;;;2022;Diabète;97357 - Grand-Santi;0,00
;;;2022;Maladie chronique du foie;97357 - Grand-Santi;0,00
;;;2022;Maladie de Parkinson;97357 - Grand-Santi;0,00
;;;2022;Maladie hypertensive;97357 - Grand-Santi;93,85
;;;2022;Maladies vasculaires cérébrales;97357 - Grand-Santi;215,07
;;;2022;Sida;97357 - Grand-Santi;0,00
;;;2022;Alzheimer;97358 - Saint-Élie;0,00
;;;2022;Asthme;97358 - Saint-Élie;0,00
;;;2022;Cancer de la prostate;97358 - Saint-Élie;0,00
;;;2022;Cancer de la trachée, des bronches et du poumon;97358 - Saint-Élie;0,00
;;;2022;Cancer du côlon-rectum;97358 - Saint-Élie;0,00
;;;2022;Cancer du sein;97358 - Saint-Élie;0,00
;;;2022;Cardiopathies ischémiques;97358 - Saint-Élie;0,00
;;;2022;Chap 10 : Maladies de l'appareil respiratoire;97358 - Saint-Élie;0,00
;;;2022;Diabète;97358 - Saint-Élie;0,00
;;;2022;Maladie chronique du foie;97358 - Saint-Élie;0,00
;;;2022;Maladie de Parkinson;97358 - Saint-Élie;0,00
;;;2022;Maladie hypertensive;97358 - Saint-Élie;0,00
;;;2022;Maladies vasculaires cérébrales;97358 - Saint-Élie;0,00
;;;2022;Sida;97358 - Saint-Élie;0,00
;;;2022;Alzheimer;Auvergne-Rhône-Alpes;105,11
;;;2022;Asthme;Auvergne-Rhône-Alpes;2,14
;;;2022;Cancer de la prostate;Auvergne-Rhône-Alpes;45,11
;;;2022;Cancer de la trachée, des bronches et du poumon;Auvergne-Rhône-Alpes;122,71
;;;2022;Cancer du côlon-rectum;Auvergne-Rhône-Alpes;66,67
;;;2022;Cancer du sein;Auvergne-Rhône-Alpes;47,51
;;;2022;Cardiopathies ischémiques;Auvergne-Rhône-Alpes;121,73
;;;2022;Chap 10 : Maladies de l'appareil respiratoire;Auvergne-Rhône-Alpes;168,68
;;;2022;Diabète;Auvergne-Rhône-Alpes;177,65
;;;2022;Maladie chronique du foie;Auvergne-Rhône-Alpes;48,56
;;;2022;Maladie de Parkinson;Auvergne-Rhône-Alpes;57,96
;;;2022;Maladie hypertensive;Auvergne-Rhône-Alpes;253,97
;;;2022;Maladies vasculaires cérébrales;Auvergne-Rhône-Alpes;123,37
;;;2022;Sida;Auvergne-Rhône-Alpes;0,52
;;;2022;Alzheimer;Bourgogne-Franche-Comté;96,62
;;;2022;Asthme;Bourgogne-Franche-Comté;2,56
;;;2022;Cancer de la prostate;Bourgogne-Franche-Comté;39,93
;;;2022;Cancer de la trachée, des bronches et du poumon;Bourgogne-Franche-Comté;142,11
;;;2022;Cancer du côlon-rectum;Bourgogne-Franche-Comté;69,26
;;;2022;Cancer du sein;Bourgogne-Franche-Comté;49,23
;;;2022;Cardiopathies ischémiques;Bourgogne-Franche-Comté;139,28
;;;2022;Chap 10 : Maladies de l'appareil respiratoire;Bourgogne-Franche-Comté;183,55
;;;2022;Diabète;Bourgogne-Franche-Comté;210,18
;;;2022;Maladie chronique du foie;Bourgogne-Franche-Comté;56,68
;;;2022;Maladie de Parkinson;Bourgogne-Franche-Comté;58,93
;;;2022;Maladie hypertensive;Bourgogne-Franche-Comté;313,31
;;;2022;Maladies vasculaires cérébrales;Bourgogne-Franche-Comté;128,81
;;;2022;Sida;Bourgogne-Franche-Comté;0,52
;;;2022;Alzheimer;Bretagne;100,40
;;;2022;Asthme;Bretagne;4,30
;;;2022;Cancer de la prostate;Bretagne;44,92
;;;2022;Cancer de la trachée, des bronches et du poumon;Bretagne;144,61
;;;2022;Cancer du côlon-rectum;Bretagne;79,14
;;;2022;Cancer du sein;Bretagne;48,85
;;;2022;Cardiopathies ischémiques;Bretagne;156,24
;;;2022;Chap 10 : Maladies de l'appareil respiratoire;Bretagne;213,29
;;;2022;Diabète;Bretagne;137,84
;;;2022;Maladie chronique du foie;Bretagne;74,89
;;;2022;Maladie de Parkinson;Bretagne;52,28
;;;2022;Maladie hypertensive;Bretagne;231,09
;;;2022;Maladies vasculaires cérébrales;Bretagne;146,13
;;;2022;Sida;Bretagne;0,16
;;;2022;Alzheimer;Centre-Val de Loire;107,50
;;;2022;Asthme;Centre-Val de Loire;2,76
;;;2022;Cancer de la prostate;Centre-Val de Loire;51,10
;;;2022;Cancer de la trachée, des bronches et du poumon;Centre-Val de Loire;137,27
;;;2022;Cancer du côlon-rectum;Centre-Val de Loire;80,45
;;;2022;Cancer du sein;Centre-Val de Loire;56,02
;;;2022;Cardiopathies ischémiques;Centre-Val de Loire;156,92
;;;2022;Chap 10 : Maladies de l'appareil respiratoire;Centre-Val de Loire;180,16
;;;2022;Diabète;Centre-Val de Loire;204,80
;;;2022;Maladie chronique du foie;Centre-Val de Loire;56,53
;;;2022;Maladie de Parkinson;Centre-Val de Loire;51,25
;;;2022;Maladie hypertensive;Centre-Val de Loire;276,91
;;;2022;Maladies vasculaires cérébrales;Centre-Val de Loire;135,82
;;;2022;Sida;Centre-Val de Loire;0,56
;;;2022;Alzheimer;Corse;89,59
;;;2022;Asthme;Corse;4,90
;;;2022;Cancer de la prostate;Corse;32,08
;;;2022;Cancer de la trachée, des bronches et du poumon;Corse;154,49
;;;2022;Cancer du côlon-rectum;Corse;52,47
;;;2022;Cancer du sein;Corse;55,23
;;;2022;Cardiopathies ischémiques;Corse;126,26
;;;2022;Chap 10 : Maladies de l'appareil respiratoire;Corse;173,46
;;;2022;Diabète;Corse;135,95
;;;2022;Maladie chronique du foie;Corse;38,49
;;;2022;Maladie de Parkinson;Corse;43,69
;;;2022;Maladie hypertensive;Corse;172,85
;;;2022;Maladies vasculaires cérébrales;Corse;116,27
;;;2022;Sida;Corse;0,00
;;;2022;Alzheimer;Departements d'outre mer;123,44
;;;2022;Asthme;Departements d'outre mer;4,29
;;;2022;Cancer de la prostate;Departements d'outre mer;71,09
;;;2022;Cancer de la trachée, des bronches et du poumon;Departements d'outre mer;68,33
;;;2022;Cancer du côlon-rectum;Departements d'outre mer;72,32
;;;2022;Cancer du sein;Departements d'outre mer;36,78
;;;2022;Cardiopathies ischémiques;Departements d'outre mer;114,68
;;;2022;Chap 10 : Maladies de l'appareil respiratoire;Departements d'outre mer;170,94
;;;2022;Diabète;Departements d'outre mer;358,00
;;;2022;Maladie chronique du foie;Departements d'outre mer;43,93
;;;2022;Maladie de Parkinson;Departements d'outre mer;59,17
;;;2022;Maladie hypertensive;Departements d'outre mer;440,89
;;;2022;Maladies vasculaires cérébrales;Departements d'outre mer;185,06
;;;2022;Sida;Departements d'outre mer;3,99
;;;2022;Alzheimer;France (y compris Mayotte);102,14
;;;2022;Asthme;France (y compris Mayotte);3,14
;;;2022;Cancer de la prostate;France (y compris Mayotte);44,24
;;;2022;Cancer de la trachée, des bronches et du poumon;France (y compris Mayotte);135,10
;;;2022;Cancer du côlon-rectum;France (y compris Mayotte);72,81
;;;2022;Cancer du sein;France (y compris Mayotte);51,17
;;;2022;Cardiopathies ischémiques;France (y compris Mayotte);136,67
;;;2022;Chap 10 : Maladies de l'appareil respiratoire;France (y compris Mayotte);193,00
;;;2022;Diabète;France (y compris Mayotte);184,36
;;;2022;Maladie chronique du foie;France (y compris Mayotte);55,96
;;;2022;Maladie de Parkinson;France (y compris Mayotte);54,33
;;;2022;Maladie hypertensive;France (y compris Mayotte);262,30
;;;2022;Maladies vasculaires cérébrales;France (y compris Mayotte);132,33
;;;2022;Sida;France (y compris Mayotte);0,95
;;;2022;Alzheimer;France métropolitaine;101,65
;;;2022;Asthme;France métropolitaine;3,09
;;;2022;Cancer de la prostate;France métropolitaine;43,60
;;;2022;Cancer de la trachée, des bronches et du poumon;France métropolitaine;136,51
;;;2022;Cancer du côlon-rectum;France métropolitaine;72,60
;;;2022;Cancer du sein;France métropolitaine;51,30
;;;2022;Cardiopathies ischémiques;France métropolitaine;136,14
;;;2022;Chap 10 : Maladies de l'appareil respiratoire;France métropolitaine;193,10
;;;2022;Diabète;France métropolitaine;180,29
;;;2022;Maladie chronique du foie;France métropolitaine;56,03
;;;2022;Maladie de Parkinson;France métropolitaine;54,16
;;;2022;Maladie hypertensive;France métropolitaine;257,87
;;;2022;Maladies vasculaires cérébrales;France métropolitaine;130,67
;;;2022;Sida;France métropolitaine;0,84
;;;2022;Alzheimer;Grand Est;103,30
;;;2022;Asthme;Grand Est;2,68
;;;2022;Cancer de la prostate;Grand Est;43,49
;;;2022;Cancer de la trachée, des bronches et du poumon;Grand Est;149,60
;;;2022;Cancer du côlon-rectum;Grand Est;73,89
;;;2022;Cancer du sein;Grand Est;53,38
;;;2022;Cardiopathies ischémiques;Grand Est;147,54
;;;2022;Chap 10 : Maladies de l'appareil respiratoire;Grand Est;219,40
;;;2022;Diabète;Grand Est;234,10
;;;2022;Maladie chronique du foie;Grand Est;57,40
;;;2022;Maladie de Parkinson;Grand Est;53,80
;;;2022;Maladie hypertensive;Grand Est;346,34
;;;2022;Maladies vasculaires cérébrales;Grand Est;135,04
;;;2022;Sida;Grand Est;0,94
;;;2022;Alzheimer;Guadeloupe;134,42
;;;2022;Asthme;Guadeloupe;3,62
;;;2022;Cancer de la prostate;Guadeloupe;91,57
;;;2022;Cancer de la trachée, des bronches et du poumon;Guadeloupe;50,73
;;;2022;Cancer du côlon-rectum;Guadeloupe;79,91
;;;2022;Cancer du sein;Guadeloupe;47,80
;;;2022;Cardiopathies ischémiques;Guadeloupe;75,74
;;;2022;Chap 10 : Maladies de l'appareil respiratoire;Guadeloupe;118,09
;;;2022;Diabète;Guadeloupe;352,32
;;;2022;Maladie chronique du foie;Guadeloupe;38,37
;;;2022;Maladie de Parkinson;Guadeloupe;75,84
;;;2022;Maladie hypertensive;Guadeloupe;448,91
;;;2022;Maladies vasculaires cérébrales;Guadeloupe;182,95
;;;2022;Sida;Guadeloupe;7,86
;;;2022;Alzheimer;Guyane;34,68
;;;2022;Asthme;Guyane;0,00
;;;2022;Cancer de la prostate;Guyane;94,19
;;;2022;Cancer de la trachée, des bronches et du poumon;Guyane;79,85
;;;2022;Cancer du côlon-rectum;Guyane;43,70
;;;2022;Cancer du sein;Guyane;31,73
;;;2022;Cardiopathies ischémiques;Guyane;77,80
;;;2022;Chap 10 : Maladies de l'appareil respiratoire;Guyane;206,77
;;;2022;Diabète;Guyane;353,00
;;;2022;Maladie chronique du foie;Guyane;35,29
;;;2022;Maladie de Parkinson;Guyane;56,95
;;;2022;Maladie hypertensive;Guyane;406,85
;;;2022;Maladies vasculaires cérébrales;Guyane;236,58
;;;2022;Sida;Guyane;14,31
;;;2022;Alzheimer;Hauts-de-France;110,92
;;;2022;Asthme;Hauts-de-France;4,16
;;;2022;Cancer de la prostate;Hauts-de-France;47,45
;;;2022;Cancer de la trachée, des bronches et du poumon;Hauts-de-France;149,14
;;;2022;Cancer du côlon-rectum;Hauts-de-France;87,71
;;;2022;Cancer du sein;Hauts-de-France;61,39
;;;2022;Cardiopathies ischémiques;Hauts-de-France;155,58
;;;2022;Chap 10 : Maladies de l'appareil respiratoire;Hauts-de-France;250,12
;;;2022;Diabète;Hauts-de-France;237,49
;;;2022;Maladie chronique du foie;Hauts-de-France;92,45
;;;2022;Maladie de Parkinson;Hauts-de-France;60,49
;;;2022;Maladie hypertensive;Hauts-de-France;317,02
;;;2022;Maladies vasculaires cérébrales;Hauts-de-France;143,90
;;;2022;Sida;Hauts-de-France;0,82
;;;2022;Alzheimer;Martinique;150,72
;;;2022;Asthme;Martinique;2,97
;;;2022;Cancer de la prostate;Martinique;89,46
;;;2022;Cancer de la trachée, des bronches et du poumon;Martinique;56,28
;;;2022;Cancer du côlon-rectum;Martinique;71,91
;;;2022;Cancer du sein;Martinique;36,52
;;;2022;Cardiopathies ischémiques;Martinique;75,47
;;;2022;Chap 10 : Maladies de l'appareil respiratoire;Martinique;138,46
;;;2022;Diabète;Martinique;338,85
;;;2022;Maladie chronique du foie;Martinique;22,99
;;;2022;Maladie de Parkinson;Martinique;52,45
;;;2022;Maladie hypertensive;Martinique;468,69
;;;2022;Maladies vasculaires cérébrales;Martinique;174,51
;;;2022;Sida;Martinique;2,41
;;;2022;Alzheimer;Normandie;113,59
;;;2022;Asthme;Normandie;3,15
;;;2022;Cancer de la prostate;Normandie;49,54
;;;2022;Cancer de la trachée, des bronches et du poumon;Normandie;145,17
;;;2022;Cancer du côlon-rectum;Normandie;80,37
;;;2022;Cancer du sein;Normandie;62,34
;;;2022;Cardiopathies ischémiques;Normandie;167,86
;;;2022;Chap 10 : Maladies de l'appareil respiratoire;Normandie;206,23
;;;2022;Diabète;Normandie;187,10
;;;2022;Maladie chronique du foie;Normandie;74,34
;;;2022;Maladie de Parkinson;Normandie;50,63
;;;2022;Maladie hypertensive;Normandie;284,30
;;;2022;Maladies vasculaires cérébrales;Normandie;143,79
;;;2022;Sida;Normandie;0,77
;;;2022;Alzheimer;Nouvelle-Aquitaine;93,22
;;;2022;Asthme;Nouvelle-Aquitaine;2,87
;;;2022;Cancer de la prostate;Nouvelle-Aquitaine;43,96
;;;2022;Cancer de la trachée, des bronches et du poumon;Nouvelle-Aquitaine;143,79
;;;2022;Cancer du côlon-rectum;Nouvelle-Aquitaine;73,97
;;;2022;Cancer du sein;Nouvelle-Aquitaine;50,20
;;;2022;Cardiopathies ischémiques;Nouvelle-Aquitaine;135,92
;;;2022;Chap 10 : Maladies de l'appareil respiratoire;Nouvelle-Aquitaine;185,81
;;;2022;Diabète;Nouvelle-Aquitaine;164,68
;;;2022;Maladie chronique du foie;Nouvelle-Aquitaine;49,61
;;;2022;Maladie de Parkinson;Nouvelle-Aquitaine;55,23
;;;2022;Maladie hypertensive;Nouvelle-Aquitaine;227,84
;;;2022;Maladies vasculaires cérébrales;Nouvelle-Aquitaine;137,80
;;;2022;Sida;Nouvelle-Aquitaine;1,37
;;;2022;Alzheimer;Occitanie;124,48
;;;2022;Asthme;Occitanie;2,08
;;;2022;Cancer de la prostate;Occitanie;41,02
;;;2022;Cancer de la trachée, des bronches et du poumon;Occitanie;145,27
;;;2022;Cancer du côlon-rectum;Occitanie;75,73
;;;2022;Cancer du sein;Occitanie;48,05
;;;2022;Cardiopathies ischémiques;Occitanie;139,12
;;;2022;Chap 10 : Maladies de l'appareil respiratoire;Occitanie;180,24
;;;2022;Diabète;Occitanie;170,33
;;;2022;Maladie chronique du foie;Occitanie;46,59
;;;2022;Maladie de Parkinson;Occitanie;52,80
;;;2022;Maladie hypertensive;Occitanie;221,68
;;;2022;Maladies vasculaires cérébrales;Occitanie;130,17
;;;2022;Sida;Occitanie;0,38
;;;2022;Alzheimer;Pays de la Loire;91,99
;;;2022;Asthme;Pays de la Loire;3,21
;;;2022;Cancer de la prostate;Pays de la Loire;46,65
;;;2022;Cancer de la trachée, des bronches et du poumon;Pays de la Loire;129,76
;;;2022;Cancer du côlon-rectum;Pays de la Loire;73,81
;;;2022;Cancer du sein;Pays de la Loire;51,48
;;;2022;Cardiopathies ischémiques;Pays de la Loire;134,05
;;;2022;Chap 10 : Maladies de l'appareil respiratoire;Pays de la Loire;185,68
;;;2022;Diabète;Pays de la Loire;148,26
;;;2022;Maladie chronique du foie;Pays de la Loire;63,26
;;;2022;Maladie de Parkinson;Pays de la Loire;57,15
;;;2022;Maladie hypertensive;Pays de la Loire;217,52
;;;2022;Maladies vasculaires cérébrales;Pays de la Loire;143,38
;;;2022;Sida;Pays de la Loire;0,52
;;;2022;Alzheimer;Provence-Alpes-Côte d'Azur;93,48
;;;2022;Asthme;Provence-Alpes-Côte d'Azur;2,59
;;;2022;Cancer de la prostate;Provence-Alpes-Côte d'Azur;38,37
;;;2022;Cancer de la trachée, des bronches et du poumon;Provence-Alpes-Côte d'Azur;137,41
;;;2022;Cancer du côlon-rectum;Provence-Alpes-Côte d'Azur;62,37
;;;2022;Cancer du sein;Provence-Alpes-Côte d'Azur;44,91
;;;2022;Cardiopathies ischémiques;Provence-Alpes-Côte d'Azur;117,66
;;;2022;Chap 10 : Maladies de l'appareil respiratoire;Provence-Alpes-Côte d'Azur;190,42
;;;2022;Diabète;Provence-Alpes-Côte d'Azur;159,47
;;;2022;Maladie chronique du foie;Provence-Alpes-Côte d'Azur;45,67
;;;2022;Maladie de Parkinson;Provence-Alpes-Côte d'Azur;54,77
;;;2022;Maladie hypertensive;Provence-Alpes-Côte d'Azur;218,86
;;;2022;Maladies vasculaires cérébrales;Provence-Alpes-Côte d'Azur;122,65
;;;2022;Sida;Provence-Alpes-Côte d'Azur;1,00
;;;2022;Alzheimer;Réunion;106,37
;;;2022;Asthme;Réunion;6,30
;;;2022;Cancer de la prostate;Réunion;39,78
;;;2022;Cancer de la trachée, des bronches et du poumon;Réunion;87,45
;;;2022;Cancer du côlon-rectum;Réunion;71,57
;;;2022;Cancer du sein;Réunion;33,42
;;;2022;Cardiopathies ischémiques;Réunion;175,37
;;;2022;Chap 10 : Maladies de l'appareil respiratoire;Réunion;227,96
;;;2022;Diabète;Réunion;374,55
;;;2022;Maladie chronique du foie;Réunion;59,19
;;;2022;Maladie de Parkinson;Réunion;52,03
;;;2022;Maladie hypertensive;Réunion;415,19
;;;2022;Maladies vasculaires cérébrales;Réunion;185,32
;;;2022;Sida;Réunion;0,00
;;;2022;Alzheimer;Île-de-France;87,71
;;;2022;Asthme;Île-de-France;4,35
;;;2022;Cancer de la prostate;Île-de-France;40,66
;;;2022;Cancer de la trachée, des bronches et du poumon;Île-de-France;117,14
;;;2022;Cancer du côlon-rectum;Île-de-France;64,77
;;;2022;Cancer du sein;Île-de-France;50,48
;;;2022;Cardiopathies ischémiques;Île-de-France;113,93
;;;2022;Chap 10 : Maladies de l'appareil respiratoire;Île-de-France;181,38
;;;2022;Diabète;Île-de-France;162,02
;;;2022;Maladie chronique du foie;Île-de-France;41,84
;;;2022;Maladie de Parkinson;Île-de-France;47,62
;;;2022;Maladie hypertensive;Île-de-France;246,32
;;;2022;Maladies vasculaires cérébrales;Île-de-France;108,81
;;;2022;Sida;Île-de-France;1,44
;;;2023;Alzheimer;97301 - Régina;0,00
;;;2023;Asthme;97301 - Régina;0,00
;;;2023;Cancer de la prostate;97301 - Régina;0,00
;;;2023;Cancer de la trachée, des bronches et du poumon;97301 - Régina;0,00
;;;2023;Cancer du côlon-rectum;97301 - Régina;0,00
;;;2023;Cancer du sein;97301 - Régina;0,00
;;;2023;Cardiopathies ischémiques;97301 - Régina;0,00
;;;2023;Chap 10 : Maladies de l'appareil respiratoire;97301 - Régina;0,00
;;;2023;Diabète;97301 - Régina;0,00
;;;2023;Maladie chronique du foie;97301 - Régina;0,00
;;;2023;Maladie de Parkinson;97301 - Régina;0,00
;;;2023;Maladie hypertensive;97301 - Régina;0,00
;;;2023;Maladies vasculaires cérébrales;97301 - Régina;0,00
;;;2023;Sida;97301 - Régina;0,00
;;;2023;Alzheimer;97302 - Cayenne;88,25
;;;2023;Asthme;97302 - Cayenne;0,00
;;;2023;Cancer de la prostate;97302 - Cayenne;89,60
;;;2023;Cancer de la trachée, des bronches et du poumon;97302 - Cayenne;57,26
;;;2023;Cancer du côlon-rectum;97302 - Cayenne;22,85
;;;2023;Cancer du sein;97302 - Cayenne;45,75
;;;2023;Cardiopathies ischémiques;97302 - Cayenne;101,86
;;;2023;Chap 10 : Maladies de l'appareil respiratoire;97302 - Cayenne;227,97
;;;2023;Diabète;97302 - Cayenne;369,96
;;;2023;Maladie chronique du foie;97302 - Cayenne;60,74
;;;2023;Maladie de Parkinson;97302 - Cayenne;54,36
;;;2023;Maladie hypertensive;97302 - Cayenne;556,13
;;;2023;Maladies vasculaires cérébrales;97302 - Cayenne;282,14
;;;2023;Sida;97302 - Cayenne;18,80
;;;2023;Alzheimer;97303 - Iracoubo;0,00
;;;2023;Asthme;97303 - Iracoubo;0,00
;;;2023;Cancer de la prostate;97303 - Iracoubo;0,00
;;;2023;Cancer de la trachée, des bronches et du poumon;97303 - Iracoubo;0,00
;;;2023;Cancer du côlon-rectum;97303 - Iracoubo;0,00
;;;2023;Cancer du sein;97303 - Iracoubo;0,00
;;;2023;Cardiopathies ischémiques;97303 - Iracoubo;179,08
;;;2023;Chap 10 : Maladies de l'appareil respiratoire;97303 - Iracoubo;179,08
;;;2023;Diabète;97303 - Iracoubo;0,00
;;;2023;Maladie chronique du foie;97303 - Iracoubo;0,00
;;;2023;Maladie de Parkinson;97303 - Iracoubo;0,00
;;;2023;Maladie hypertensive;97303 - Iracoubo;0,00
;;;2023;Maladies vasculaires cérébrales;97303 - Iracoubo;0,00
;;;2023;Sida;97303 - Iracoubo;0,00
;;;2023;Alzheimer;97304 - Kourou;0,00
;;;2023;Asthme;97304 - Kourou;12,17
;;;2023;Cancer de la prostate;97304 - Kourou;117,01
;;;2023;Cancer de la trachée, des bronches et du poumon;97304 - Kourou;26,40
;;;2023;Cancer du côlon-rectum;97304 - Kourou;12,17
;;;2023;Cancer du sein;97304 - Kourou;0,00
;;;2023;Cardiopathies ischémiques;97304 - Kourou;0,00
;;;2023;Chap 10 : Maladies de l'appareil respiratoire;97304 - Kourou;38,56
;;;2023;Diabète;97304 - Kourou;147,98
;;;2023;Maladie chronique du foie;97304 - Kourou;59,42
;;;2023;Maladie de Parkinson;97304 - Kourou;74,31
